customer_id,Recency,Frequency,Monetary,Cluster
1519,35,52,42.72,Loyal Customers
1522,1,133,42.9,Loyal Customers
1526,129,17,33.44,Loyal Customers
1527,38,46,44.05,Loyal Customers
1530,199,13,33.46,Casual Customers
1538,673,1,40.02,Casual Customers
1540,484,1,18.37,Casual Customers
1542,164,7,20.43,Casual Customers
1543,19,59,42.93,Loyal Customers
1544,60,14,37.71,Loyal Customers
1545,7,18,44.01,Loyal Customers
1547,78,21,45.59,Loyal Customers
1548,27,61,42.85,Loyal Customers
1549,243,4,45.74,Lost Customers
1553,5,126,47.48,Loyal Customers
1555,103,14,48.18,Loyal Customers
1556,1014,1,37.27,Casual Customers
1557,337,5,37.9,Casual Customers
1558,44,39,41.85,Loyal Customers
1560,90,7,31.05,Casual Customers
1561,357,3,41.58,Casual Customers
1563,131,29,43.79,Loyal Customers
1564,14,8,43.8,Loyal Customers
1565,120,25,43.62,Loyal Customers
1572,34,63,40.13,Loyal Customers
1573,30,17,45.02,Loyal Customers
1575,1405,1,32.45,Casual Customers
1576,64,4,22.33,Casual Customers
1581,39,22,45.46,Loyal Customers
1583,42,104,45.33,Loyal Customers
1584,15,65,43.96,Loyal Customers
1585,16,91,42.89,Loyal Customers
1586,117,13,34.47,Loyal Customers
1587,987,1,13.16,Casual Customers
1588,39,16,43.98,Loyal Customers
1589,2,316,43.87,Loyal Customers
1593,22,28,43.76,Loyal Customers
1599,1476,1,24.98,Casual Customers
1600,602,3,39.06,Casual Customers
1601,882,1,16.51,Casual Customers
1608,48,20,30.33,Loyal Customers
1621,64,12,45.13,Loyal Customers
1622,75,34,46.26,Loyal Customers
1624,375,4,48.03,Lost Customers
1629,29,17,48.67,Loyal Customers
1634,385,6,50.09,Lost Customers
1635,17,90,42.84,Loyal Customers
1636,0,40,41.62,Loyal Customers
1638,1,189,43.12,Loyal Customers
1640,116,10,39.22,Loyal Customers
1642,219,10,50.45,Lost Customers
1644,142,11,36.0,Loyal Customers
1646,1763,1,73.01,Lost Customers
1647,811,2,27.02,Casual Customers
1648,112,18,43.73,Loyal Customers
1649,245,2,29.59,Casual Customers
1652,704,1,70.99,Lost Customers
1654,1270,2,62.55,Lost Customers
1655,129,14,36.71,Loyal Customers
1656,638,1,49.55,Lost Customers
1657,1000,2,38.06,Casual Customers
1658,22,7,35.77,Loyal Customers
1660,130,2,23.11,Casual Customers
1661,388,3,49.7,Lost Customers
1663,288,1,55.11,Lost Customers
1666,924,1,61.11,Lost Customers
1670,20,25,33.14,Loyal Customers
1672,64,29,42.69,Loyal Customers
1673,76,17,37.33,Loyal Customers
1674,21,74,40.0,Loyal Customers
1675,300,3,42.96,Lost Customers
1677,86,18,45.43,Loyal Customers
1679,28,19,45.14,Loyal Customers
1681,2,42,38.1,Loyal Customers
1683,76,11,48.59,Loyal Customers
1684,87,7,46.34,Loyal Customers
1685,8,10,45.83,Loyal Customers
1686,105,3,30.52,Casual Customers
1695,46,120,42.91,Loyal Customers
1697,1575,1,13.69,Casual Customers
1698,151,10,41.52,Loyal Customers
1700,46,1,69.74,Lost Customers
1703,25,76,40.58,Loyal Customers
1707,13,118,46.0,Loyal Customers
1708,49,63,44.73,Loyal Customers
1710,110,8,41.44,Loyal Customers
1711,366,2,47.76,Lost Customers
1714,5,53,40.84,Loyal Customers
1716,455,1,25.21,Casual Customers
1718,1097,4,45.73,Lost Customers
1721,97,1,30.38,Casual Customers
1724,199,10,29.24,Casual Customers
1725,85,10,36.73,Loyal Customers
1729,1853,1,10.84,Casual Customers
1731,331,5,44.74,Lost Customers
1733,377,4,40.17,Casual Customers
1736,239,6,60.67,Lost Customers
1737,245,2,67.66,Lost Customers
1739,324,7,37.46,Casual Customers
1742,134,4,44.91,Lost Customers
1743,171,12,39.48,Loyal Customers
1745,1379,1,51.37,Lost Customers
1746,85,292,43.63,Loyal Customers
1747,251,4,48.94,Lost Customers
1749,64,41,50.41,Loyal Customers
1751,137,3,60.49,Lost Customers
1755,14,6,39.66,Loyal Customers
1760,23,4,33.33,Loyal Customers
1762,75,4,42.21,Loyal Customers
1764,57,17,48.91,Loyal Customers
1765,4,236,41.81,Loyal Customers
1766,567,2,51.67,Lost Customers
1767,34,19,37.34,Loyal Customers
1768,24,44,43.86,Loyal Customers
1769,82,3,27.8,Casual Customers
1770,38,13,46.4,Loyal Customers
1774,1973,1,57.95,Lost Customers
1775,1722,1,17.82,Casual Customers
1777,40,75,40.19,Loyal Customers
1778,163,2,41.01,Casual Customers
1779,53,70,40.93,Loyal Customers
1781,73,13,37.56,Loyal Customers
1785,638,3,24.2,Casual Customers
1788,548,2,54.44,Lost Customers
1790,77,51,36.48,Loyal Customers
1792,167,9,39.4,Loyal Customers
1794,346,6,41.8,Casual Customers
1796,132,5,28.03,Casual Customers
1797,29,43,41.35,Loyal Customers
1798,869,5,38.24,Casual Customers
1801,297,8,52.13,Lost Customers
1803,57,1,33.93,Casual Customers
1804,74,7,43.53,Loyal Customers
1805,50,56,42.11,Loyal Customers
1806,312,3,54.73,Lost Customers
1808,540,1,49.37,Lost Customers
1810,42,32,50.42,Loyal Customers
1812,25,39,44.75,Loyal Customers
1813,1,41,42.75,Loyal Customers
1816,66,28,45.77,Loyal Customers
1817,304,2,36.28,Casual Customers
1819,55,18,47.07,Loyal Customers
1820,145,17,41.3,Loyal Customers
1823,436,3,49.51,Lost Customers
1826,1240,1,55.99,Lost Customers
1829,56,130,42.34,Loyal Customers
1830,10,99,41.26,Loyal Customers
1831,414,1,33.35,Casual Customers
1832,294,12,38.57,Casual Customers
1834,16,29,47.76,Loyal Customers
1835,484,13,36.6,Casual Customers
1836,1162,4,32.8,Casual Customers
1837,1048,3,65.17,Lost Customers
1838,224,5,38.17,Casual Customers
1839,193,3,29.6,Casual Customers
1840,221,5,43.45,Lost Customers
1843,61,35,33.7,Loyal Customers
1844,442,13,57.34,Lost Customers
1845,209,3,52.35,Lost Customers
1848,37,33,41.05,Loyal Customers
1849,860,2,11.74,Casual Customers
1850,81,5,45.05,Loyal Customers
1853,4,256,42.92,Loyal Customers
1854,27,142,42.59,Loyal Customers
1857,25,11,43.51,Loyal Customers
1858,157,3,32.28,Casual Customers
1860,757,1,45.68,Lost Customers
1861,273,7,40.36,Casual Customers
1865,92,28,41.86,Loyal Customers
1866,1649,1,29.15,Casual Customers
1867,32,21,50.12,Loyal Customers
1868,1510,1,44.24,Lost Customers
1873,65,46,42.8,Loyal Customers
1877,112,16,27.87,Loyal Customers
1880,40,19,39.09,Loyal Customers
1883,267,1,62.89,Lost Customers
1885,1254,1,77.72,Lost Customers
1886,48,10,41.31,Loyal Customers
1888,309,3,21.12,Casual Customers
1890,50,72,39.75,Loyal Customers
1892,104,17,29.89,Loyal Customers
1895,140,15,50.41,Loyal Customers
1897,23,20,35.1,Loyal Customers
1898,32,15,37.72,Loyal Customers
1899,1192,1,72.23,Lost Customers
1900,104,6,51.25,Lost Customers
1901,38,9,43.51,Loyal Customers
1904,25,19,53.94,Loyal Customers
1907,978,1,52.57,Lost Customers
1908,22,4,57.48,Lost Customers
1909,3,2,49.89,Loyal Customers
1910,34,9,47.98,Loyal Customers
1912,47,27,41.45,Loyal Customers
1916,536,3,42.15,Casual Customers
1918,59,18,47.01,Loyal Customers
1919,376,5,34.54,Casual Customers
1921,153,9,38.63,Loyal Customers
1923,339,2,29.56,Casual Customers
1925,73,31,48.4,Loyal Customers
1926,97,3,49.84,Lost Customers
1927,412,2,60.35,Lost Customers
1928,456,4,24.02,Casual Customers
1930,25,30,40.0,Loyal Customers
1931,21,9,32.78,Loyal Customers
1932,47,10,47.25,Loyal Customers
1933,536,4,49.7,Lost Customers
1937,28,61,46.44,Loyal Customers
1939,131,2,56.53,Lost Customers
1940,102,12,32.31,Loyal Customers
1941,811,1,21.05,Casual Customers
1943,90,3,27.77,Casual Customers
1944,32,9,37.59,Loyal Customers
1948,104,6,40.78,Loyal Customers
1949,249,2,51.2,Lost Customers
1951,45,74,47.08,Loyal Customers
1952,229,7,37.35,Casual Customers
1954,56,1,47.83,Lost Customers
1957,7,92,41.45,Loyal Customers
1959,125,8,51.82,Lost Customers
1960,2,49,44.27,Loyal Customers
1961,7,52,36.55,Loyal Customers
1962,1273,1,68.18,Lost Customers
1963,11,25,37.83,Loyal Customers
1964,86,16,39.39,Loyal Customers
1965,1470,1,30.94,Casual Customers
1966,99,5,39.8,Loyal Customers
1968,48,5,59.24,Lost Customers
1969,1313,4,70.04,Lost Customers
1970,139,8,40.17,Loyal Customers
1971,17,27,43.72,Loyal Customers
1972,26,23,44.93,Loyal Customers
1973,7,44,43.39,Loyal Customers
1974,1072,2,62.24,Lost Customers
1976,53,47,40.75,Loyal Customers
1978,220,8,35.76,Casual Customers
1979,91,2,62.78,Lost Customers
1980,87,17,47.8,Loyal Customers
1981,494,5,51.98,Lost Customers
1983,75,23,38.19,Loyal Customers
1985,225,2,36.61,Casual Customers
1986,101,17,36.06,Loyal Customers
1989,152,7,36.51,Casual Customers
1992,99,38,41.79,Loyal Customers
1996,10,174,42.55,Loyal Customers
1997,21,16,37.64,Loyal Customers
1998,1456,1,6.52,Casual Customers
2001,99,11,49.03,Loyal Customers
2002,54,20,43.3,Loyal Customers
2003,133,4,48.23,Lost Customers
2005,2001,2,19.33,Casual Customers
2006,195,2,65.42,Lost Customers
2007,47,1,56.76,Lost Customers
2009,43,45,41.22,Loyal Customers
2011,838,1,24.23,Casual Customers
2016,31,21,42.76,Loyal Customers
2019,36,9,38.34,Loyal Customers
2021,12,23,48.95,Loyal Customers
2022,78,28,37.77,Loyal Customers
2026,994,1,60.72,Lost Customers
2029,231,4,52.08,Lost Customers
2030,237,2,30.56,Casual Customers
2031,72,5,52.02,Lost Customers
2032,41,4,31.01,Casual Customers
2034,133,1,29.77,Casual Customers
2039,7,93,42.61,Loyal Customers
2040,61,19,39.92,Loyal Customers
2041,773,2,6.56,Casual Customers
2042,15,28,48.83,Loyal Customers
2044,480,1,37.57,Casual Customers
2045,2087,1,6.47,Casual Customers
2047,58,32,42.4,Loyal Customers
2048,53,18,43.94,Loyal Customers
2052,103,34,38.3,Loyal Customers
2053,31,86,43.5,Loyal Customers
2054,86,5,33.44,Casual Customers
2056,239,9,48.93,Lost Customers
2058,11,41,45.62,Loyal Customers
2059,60,30,36.54,Loyal Customers
2060,275,3,25.04,Casual Customers
2061,206,3,52.92,Lost Customers
2062,118,8,38.37,Loyal Customers
2064,81,22,37.89,Loyal Customers
2066,468,2,73.3,Lost Customers
2068,2006,1,43.54,Lost Customers
2069,91,14,46.78,Loyal Customers
2070,135,20,38.63,Loyal Customers
2073,112,17,40.32,Loyal Customers
2078,0,53,41.58,Loyal Customers
2081,42,82,45.04,Loyal Customers
2082,10,135,43.71,Loyal Customers
2083,106,3,20.23,Casual Customers
2086,312,2,26.58,Casual Customers
2087,145,16,46.13,Loyal Customers
2089,45,124,43.62,Loyal Customers
2091,512,1,7.72,Casual Customers
2092,122,11,39.07,Loyal Customers
2093,15,53,46.1,Loyal Customers
2094,865,4,41.27,Casual Customers
2095,2,10,50.6,Loyal Customers
2097,5,118,41.63,Loyal Customers
2099,349,7,47.21,Lost Customers
2100,800,3,53.87,Lost Customers
2101,34,52,41.32,Loyal Customers
2103,46,65,40.52,Loyal Customers
2105,38,7,56.39,Loyal Customers
2108,52,7,46.07,Loyal Customers
2109,58,8,33.91,Loyal Customers
2110,71,5,49.7,Loyal Customers
2111,652,1,57.68,Lost Customers
2113,13,280,42.24,Loyal Customers
2114,20,63,46.63,Loyal Customers
2115,882,1,6.84,Casual Customers
2116,63,9,22.02,Casual Customers
2117,217,15,42.82,Loyal Customers
2120,294,2,32.79,Casual Customers
2123,316,3,40.58,Casual Customers
2125,106,21,38.03,Loyal Customers
2127,24,62,46.24,Loyal Customers
2131,31,35,45.01,Loyal Customers
2133,209,7,44.16,Lost Customers
2134,114,2,34.78,Casual Customers
2136,2,4,43.07,Loyal Customers
2139,2121,1,32.08,Casual Customers
2142,54,64,45.44,Loyal Customers
2144,18,65,40.06,Loyal Customers
2145,62,6,51.51,Loyal Customers
2148,133,25,40.63,Loyal Customers
2150,2,15,50.64,Loyal Customers
2151,427,3,41.38,Casual Customers
2154,34,14,42.27,Loyal Customers
2156,28,46,44.04,Loyal Customers
2159,214,3,40.16,Casual Customers
2161,531,2,52.1,Lost Customers
2163,147,10,40.98,Loyal Customers
2164,36,58,39.23,Loyal Customers
2166,1195,1,19.5,Casual Customers
2168,367,1,69.81,Lost Customers
2171,256,10,41.88,Loyal Customers
2173,40,5,46.09,Loyal Customers
2175,225,3,45.46,Lost Customers
2177,77,25,41.73,Loyal Customers
2178,6,40,48.12,Loyal Customers
2180,938,1,28.1,Casual Customers
2181,740,4,47.28,Lost Customers
2182,19,129,42.16,Loyal Customers
2187,229,11,45.02,Loyal Customers
2188,28,16,47.24,Loyal Customers
2189,99,1,56.77,Lost Customers
2190,1217,5,67.79,Lost Customers
2193,3,1,56.42,Lost Customers
2196,100,7,36.43,Loyal Customers
2197,64,14,42.44,Loyal Customers
2198,4,148,44.58,Loyal Customers
2199,89,18,45.08,Loyal Customers
2201,68,23,47.71,Loyal Customers
2202,327,12,40.56,Loyal Customers
2204,109,22,44.11,Loyal Customers
2207,1638,1,11.93,Casual Customers
2208,38,6,26.06,Casual Customers
2209,7,81,43.51,Loyal Customers
2211,296,4,53.64,Lost Customers
2213,405,1,67.39,Lost Customers
2214,88,19,40.01,Loyal Customers
2216,484,3,55.0,Lost Customers
2218,195,9,41.01,Loyal Customers
2220,1,95,43.67,Loyal Customers
2221,46,12,39.71,Loyal Customers
2223,35,32,42.53,Loyal Customers
2229,153,4,51.49,Lost Customers
2232,68,46,44.85,Loyal Customers
2235,448,2,19.46,Casual Customers
2236,1042,2,37.22,Casual Customers
2241,42,175,42.81,Loyal Customers
2242,222,11,26.9,Casual Customers
2246,83,18,42.64,Loyal Customers
2250,1,56,37.74,Loyal Customers
2251,55,29,50.39,Loyal Customers
2252,476,1,65.55,Lost Customers
2254,29,34,46.46,Loyal Customers
2258,283,3,43.67,Lost Customers
2259,42,61,43.28,Loyal Customers
2262,79,13,38.09,Loyal Customers
2263,27,24,39.04,Loyal Customers
2264,540,1,45.6,Lost Customers
2266,55,28,47.58,Loyal Customers
2267,43,120,43.29,Loyal Customers
2268,22,40,45.28,Loyal Customers
2270,755,1,50.86,Lost Customers
2272,26,65,40.76,Loyal Customers
2274,757,1,58.03,Lost Customers
2276,632,2,34.39,Casual Customers
2278,22,46,37.81,Loyal Customers
2280,19,53,39.55,Loyal Customers
2282,115,16,46.2,Loyal Customers
2283,62,50,46.12,Loyal Customers
2284,84,24,36.91,Loyal Customers
2285,64,1,21.75,Casual Customers
2286,126,3,48.41,Lost Customers
2289,237,1,65.11,Lost Customers
2290,169,7,44.49,Loyal Customers
2292,63,40,47.4,Loyal Customers
2293,127,3,52.81,Lost Customers
2297,48,12,38.43,Loyal Customers
2298,952,3,58.55,Lost Customers
2299,64,3,32.07,Casual Customers
2302,1468,1,71.51,Lost Customers
2304,8,54,45.66,Loyal Customers
2306,21,22,42.44,Loyal Customers
2307,295,3,30.14,Casual Customers
2308,3,5,40.68,Loyal Customers
2310,8,60,46.13,Loyal Customers
2312,8,137,40.08,Loyal Customers
2314,1,111,42.64,Loyal Customers
2316,92,16,50.51,Loyal Customers
2317,34,135,45.18,Loyal Customers
2322,13,29,49.05,Loyal Customers
2325,114,6,54.88,Lost Customers
2327,78,15,37.7,Loyal Customers
2328,12,8,58.04,Loyal Customers
2330,28,4,30.22,Loyal Customers
2332,733,1,23.42,Casual Customers
2333,128,2,23.32,Casual Customers
2335,115,16,41.8,Loyal Customers
2337,1805,3,45.75,Lost Customers
2342,31,42,40.75,Loyal Customers
2343,44,36,37.16,Loyal Customers
2344,58,3,59.53,Lost Customers
2346,115,3,57.93,Lost Customers
2348,307,1,8.56,Casual Customers
2350,84,1,36.83,Casual Customers
2351,88,23,29.65,Loyal Customers
2353,33,102,39.34,Loyal Customers
2354,417,11,36.74,Casual Customers
2355,25,107,40.84,Loyal Customers
2358,1544,1,64.13,Lost Customers
2361,12,4,48.44,Loyal Customers
2362,1470,1,23.65,Casual Customers
2364,9,35,40.96,Loyal Customers
2368,394,6,49.79,Lost Customers
2370,68,5,41.57,Loyal Customers
2371,182,1,7.77,Casual Customers
2372,42,25,41.91,Loyal Customers
2373,3,109,41.45,Loyal Customers
2374,57,79,42.81,Loyal Customers
2375,773,2,60.73,Lost Customers
2376,434,2,36.58,Casual Customers
2386,109,16,43.83,Loyal Customers
2388,14,114,41.52,Loyal Customers
2391,35,193,44.66,Loyal Customers
2392,319,17,30.05,Casual Customers
2393,120,10,42.24,Loyal Customers
2394,149,5,42.07,Casual Customers
2395,1104,1,76.74,Lost Customers
2399,93,20,41.88,Loyal Customers
2400,0,45,43.08,Loyal Customers
2403,7,255,42.16,Loyal Customers
2404,0,8,41.34,Loyal Customers
2405,1,64,39.76,Loyal Customers
2406,1729,1,8.77,Casual Customers
2407,18,103,43.36,Loyal Customers
2408,393,1,27.3,Casual Customers
2409,6,174,44.49,Loyal Customers
2410,773,1,52.49,Lost Customers
2413,0,33,48.56,Loyal Customers
2414,48,9,47.01,Loyal Customers
2415,12,65,48.98,Loyal Customers
2417,165,2,52.26,Lost Customers
2420,55,9,43.91,Loyal Customers
2421,417,4,56.64,Lost Customers
2423,54,68,46.42,Loyal Customers
2425,36,31,47.17,Loyal Customers
2428,177,10,47.93,Loyal Customers
2429,5,40,41.76,Loyal Customers
2430,106,10,35.25,Loyal Customers
2431,196,5,54.27,Lost Customers
2433,177,1,11.52,Casual Customers
2434,952,2,50.96,Lost Customers
2435,1989,1,49.83,Lost Customers
2436,483,4,53.33,Lost Customers
2437,23,40,47.81,Loyal Customers
2439,1157,1,25.19,Casual Customers
2440,413,5,45.98,Lost Customers
2441,122,4,59.14,Lost Customers
2444,400,1,59.16,Lost Customers
2445,59,3,27.08,Casual Customers
2447,29,60,37.95,Loyal Customers
2448,374,6,47.42,Lost Customers
2449,80,10,38.82,Loyal Customers
2450,482,1,76.14,Lost Customers
2452,323,10,39.02,Casual Customers
2453,91,2,25.76,Casual Customers
2455,2,86,43.23,Loyal Customers
2456,26,6,50.79,Loyal Customers
2460,159,5,45.01,Lost Customers
2469,125,14,45.5,Loyal Customers
2470,0,183,42.52,Loyal Customers
2475,680,1,76.31,Lost Customers
2477,45,53,40.61,Loyal Customers
2478,554,6,36.35,Casual Customers
2483,111,13,40.73,Loyal Customers
2485,168,15,57.27,Lost Customers
2487,133,10,58.25,Lost Customers
2488,1267,1,53.67,Lost Customers
2490,415,2,14.88,Casual Customers
2495,247,7,49.65,Lost Customers
2496,256,6,33.81,Casual Customers
2497,56,31,43.53,Loyal Customers
2499,597,9,35.89,Casual Customers
2500,412,3,37.11,Casual Customers
2502,154,13,52.15,Loyal Customers
2503,980,1,48.24,Lost Customers
2506,34,42,38.51,Loyal Customers
2507,75,20,43.57,Loyal Customers
2508,380,6,51.1,Lost Customers
2509,381,3,40.76,Casual Customers
2510,3,16,35.52,Loyal Customers
2513,62,3,18.19,Casual Customers
2517,492,4,24.15,Casual Customers
2522,645,1,71.28,Lost Customers
2523,678,2,45.43,Lost Customers
2525,619,9,53.84,Lost Customers
2527,21,30,39.71,Loyal Customers
2529,135,21,45.06,Loyal Customers
2533,57,17,55.63,Loyal Customers
2538,86,16,38.74,Loyal Customers
2541,656,4,51.0,Lost Customers
2544,99,13,29.35,Loyal Customers
2545,47,8,46.1,Loyal Customers
2547,58,53,38.32,Loyal Customers
2549,59,35,41.32,Loyal Customers
2550,97,7,38.17,Loyal Customers
2553,1856,2,57.34,Lost Customers
2554,128,2,24.12,Casual Customers
2555,35,28,47.53,Loyal Customers
2556,331,1,51.37,Lost Customers
2557,35,100,40.69,Loyal Customers
2558,22,39,37.7,Loyal Customers
2559,21,25,35.32,Loyal Customers
2565,41,85,41.86,Loyal Customers
2569,18,17,40.5,Loyal Customers
2572,10,25,40.63,Loyal Customers
2577,1715,1,17.64,Casual Customers
2579,896,1,34.92,Casual Customers
2580,120,1,48.95,Lost Customers
2582,21,15,40.56,Loyal Customers
2583,130,15,42.31,Loyal Customers
2585,687,1,71.9,Lost Customers
2587,371,1,68.28,Lost Customers
2588,1254,1,16.48,Casual Customers
2591,29,98,42.3,Loyal Customers
2592,198,9,50.17,Lost Customers
2594,3,120,42.18,Loyal Customers
2595,140,3,30.62,Casual Customers
2598,72,26,37.92,Loyal Customers
2599,337,5,32.93,Casual Customers
2600,41,40,47.05,Loyal Customers
2601,10,21,43.27,Loyal Customers
2602,51,48,47.05,Loyal Customers
2605,267,1,44.23,Lost Customers
2607,113,2,43.02,Lost Customers
2608,16,55,38.9,Loyal Customers
2609,301,5,49.31,Lost Customers
2610,109,30,37.62,Loyal Customers
2614,61,38,44.68,Loyal Customers
2615,392,1,27.73,Casual Customers
2616,294,17,44.91,Loyal Customers
2619,163,29,41.98,Loyal Customers
2620,1848,1,50.42,Lost Customers
2622,15,14,45.16,Loyal Customers
2624,490,2,42.84,Lost Customers
2625,0,54,45.65,Loyal Customers
2627,54,37,41.35,Loyal Customers
2630,37,12,33.71,Loyal Customers
2632,168,2,75.78,Lost Customers
2634,84,37,41.87,Loyal Customers
2636,300,3,36.44,Casual Customers
2638,89,6,39.88,Loyal Customers
2640,41,108,43.86,Loyal Customers
2643,981,1,73.8,Lost Customers
2646,18,77,44.01,Loyal Customers
2649,4,89,42.82,Loyal Customers
2650,1008,1,69.3,Lost Customers
2651,294,1,27.94,Casual Customers
2652,753,1,49.52,Lost Customers
2657,50,119,41.88,Loyal Customers
2660,411,2,41.65,Casual Customers
2662,62,21,48.38,Loyal Customers
2663,20,86,40.9,Loyal Customers
2665,325,3,64.7,Lost Customers
2667,13,41,41.6,Loyal Customers
2669,678,8,43.96,Lost Customers
2671,0,24,45.21,Loyal Customers
2674,18,101,41.53,Loyal Customers
2675,29,54,38.96,Loyal Customers
2676,600,2,39.8,Casual Customers
2677,108,6,35.67,Casual Customers
2678,66,29,47.54,Loyal Customers
2680,48,71,44.71,Loyal Customers
2682,235,7,39.04,Casual Customers
2684,594,1,74.35,Lost Customers
2686,238,3,55.85,Lost Customers
2690,200,8,45.64,Lost Customers
2692,66,7,41.9,Loyal Customers
2697,32,24,38.98,Loyal Customers
